PERIOD,AUDITTYPE,STORECODE,DLRCODE,ITEMCODE,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE
202503,1,133670162,14593010001,1743159104540,13,HEMAS MARKETING,GOYA,GOYA/65/GM/CDB/PRETTY PINK ROSES,90,65GM ,CDB,,1743159104540-hemas marketing-goya#3.png
202503,1,131556695,19271010003,1742807559447,13,UNILEVER SRI LANKA LTD,LIFEBUOY,LIFEBUOY VENIVEL & OLIVE OIL FOR HEALTHY SKIN 100 GM ,150,100 GM,EWRPK,,1742807559447-unilever sri lanka ltd-lifebuoy#3.png
202503,1,8153645,13761010001,1742184823229,13,UNILEVER SRI LANKA LTD,LIFEBUOY,LIFEBUOY/100/GM/EWRPK/VENIVEL & OLIVE OIL FOR HEALTHY SKIN,150,100GM,EWRPK ,,1742807559447-unilever sri lanka ltd-lifebuoy#3.png
202503,1,110007833,81401010003,1743138220941,39,JAY EM ADHESIVES,MARISS,MARISS/50/ML/PLBOT/GENERAL PURPOSE BINDER GLUE ESY USE NOZZLE ,95,50ML,PLBOT,Any other reason,1743138220941-jay em adhesives-mariss#3.png
202503,1,71195258,14266010001,1742184823229,13,UNILEVER SRI LANKA LTD,LIFEBUOY,LIFEBUOY/100/GM/EWRPK/VENIVEL & OLIVE OIL FOR HEALTHY SKIN,150,100GM,EWRPK ,,1743138220941-jay em adhesives-mariss#3.png
202503,1,71195258,14266010001,1743135973852,17,MILK DAIRY PRODUCTS ,MILKILAND,MILKYLAND/75/GM/PLCUP/YOGHURT ,80,75GM,PLCUP ,MRP Increase,1743135973852-milk dairy products -milkiland#3.png
202503,1,62473229,11898010001,1743179182982,13,UNILEVER SRI LANKA LTD,LIFEBUOY,LIFEBUOY/100/GM/EWRPK /VENIVEL & OLIVE OIL,150,100GM,EWRPK ,,1743179182982-unilever sri lanka ltd-lifebuoy#3.png
202503,1,243909,12208010001,1743149573339,13,UNILEVER SRI LANKA LTD,LUX,LUX/100/GM/EWRPK/SOFT GLOWING SKIN JASMINE VITAMIN C & GLYCERIN,170,100GM,EWRPK,,1743149573339-unilever sri lanka ltd-lux#3.png
202503,1,243909,12208010001,1742792501629,15,UNILEVER SRI LANKA LTD,SUNLIGHT DETERGENT,SUNLIGHT/1/KG/PLPCH/2 IN 1 CLEAN & SAKURA FRESH DETERGENT POWDER+SAVE RS.60,0,1KG,PLPCH,No Stocks,1743149573339-unilever sri lanka ltd-lux#3.png
202503,1,243909,12208010001,1743061377432,15,UNILEVER SRI LANKA LTD,RIN,RIN/200/GM/PLPCH/REFRESH LEMON & ROSE DETERGENT POWDER ,80,200GM,PLPCH,,1743149573339-unilever sri lanka ltd-lux#3.png
202503,1,243909,12208010001,1743150198680,15,UNILEVER SRI LANKA LTD,SUNLIGHT DETERGENT,SUNLIGHT DETERGENT/1000/GM/PLPCH/2 IN 1 CLEAN & LEMON FRESH DETERGENT POWDER+SAVE RS.60,320,1000GM,PLPCH,,1743150198680-unilever sri lanka ltd-sunlight detergent#3.png
202503,5,10887,36050011,1743158296742,37,NIPPON PAINT LANKA (PVT) LTD,NIPPOLAC,"NIPPON/10/LTR/PL CANISTER/BREEZE 3 IN 1 WATERPROOFING PA,COLOUR ",25850,10LTR,PL CANISTER ,,1743158296742-nippon paint lanka -pvt- ltd-nippolac#3.png
202503,1,109899578,11131010004,1742878143369,26,EURO COSMETICS MANUFACTURES,VIANA,VIANA\300\ML\PBT\COLOR PROTECTING & HEALTHY 40+ SHAMPOO ,1790,300ML,PBT,,1742878143369-euro cosmetics manufactures-viana#3.png
202503,1,109899578,11131010004,1743147858630,26,UNILEVER SRI LANKA LTD,DOVE,DOVE\380\ML\PBT\BEAUTIFUL CURLS HYDRATING SHAMPOO ,2850,380ML,PBT,,1743147858630-unilever sri lanka ltd-dove#3.png
202503,1,109899578,11131010004,1742878409214,26,EURO COSMETICS MANUFACTURES,VIANA,VIANA\300\ML\PBT\ANTI DANDRUFF & PURIFYING CONDITINOR,1790,300ML,PBT,,1742878409214-euro cosmetics manufactures-viana#3.png
202503,1,115898349,21307010003,1743171337851,43,GRANDEUR FOOD SOLUTIONS (PVT) LTD,ST. LUCKY FAMILY ,ST.LUCKY FAMILY\710\G\GLBT\ THAI SWEET CHILLI SAUCE ,2250,710 G,GLBT ,,1743171337851-grandeur food solutions -pvt- ltd-st- lucky family #3.png
202503,1,115898349,21307010003,1743171901785,43,GRANDEUR FOOD SOLUTIONS (PVT) LTD,VIRGINIA GREEN GARDEN ,VIRGINIA GREEN GARDEN\710\G\PLBT\THAI STYLE SWEET CHILLI SAUCE ,2250,710 G,PLBT ,,1743171901785-grandeur food solutions -pvt- ltd-virginia green garden #3.png
202503,1,115898349,21307010003,1743171169789,43,EAST WEST MARKETING,SUREE ,SUREE\690\ML\GLBT\SWEET CHILLI DIPPIN SAUCE ,3555,690 ML,GLBT ,,1743171169789-east west marketing-suree #3.png
202503,1,115898349,21307010003,1743171011598,43,EAST WEST MARKETING,MAE PLOY,MAE PLOY\285\ML\GLBT\SRIRACHA CHILLI SAUCE ,2010,285 ML,GLBT ,,1743171011598-east west marketing-mae ploy#3.png
202503,1,115898349,21307010003,1743171678540,43,GRANDEUR FOOD SOLUTIONS (PVT) LTD,KIKOMAN,KIKKOMAN\1000\ML\PLBT\ SOYA SAUCE ,4600,1000 ML,PLBT ,,1743171678540-grandeur food solutions -pvt- ltd-kikoman#3.png
202503,1,47142235,20301010001,1742439258682,13,UNILEVER SRI LANKA LTD,LIFEBUOY,LIFEBUOY/100/GM/EWPK/VENIVEL & OLIVE OIL FOR HEALTHY SKIN,150,100GM,EWPK,,1743171678540-grandeur food solutions -pvt- ltd-kikoman#3.png
202503,1,873561,18731010002,1741241341796,28,AMBEWELLA FOOD PRODUCTS,AMBEWELA ,AMBEWELA/20/GM/PLPCH/INSTANT MEAT CURRY MIX ,50,20GM,PLPCH ,,1743171678540-grandeur food solutions -pvt- ltd-kikoman#3.png
202503,1,114523702,14710010002,1743143835495,39,ATLAS AXILLIA CO. (PVT) LTD,ATLAS,ATLAS / 80 / PGS / B5 / BLANK BOOK,140,80 PGS,1 NO,,1743143835495-atlas axillia co- -pvt- ltd-atlas#3.png
202503,1,114523702,14710010002,1743146305029,6,MALIBAN BISCUIT MANUFACTORIES,MALIBAN,MALIBAN / 25 / GM / PLPCH / SNACKERS SAVOURY BISCUITS KOREAN RAMEN FLAVOUR,50,25 GM,PLPCH,,1743146305029-maliban biscuit manufactories-maliban#3.png
202503,1,114523702,14710010002,1743143921369,39,ATLAS AXILLIA CO. (PVT) LTD,ATLAS,ATLAS / 80 / PGS / B5 / DOUBLE RULE,140,80 PGS,1 NO,,1743143921369-atlas axillia co- -pvt- ltd-atlas#3.png
202503,1,117663836,20616010007,1743147851357,13,UNILEVER SRI LANKA LTD,LUX ,LUX/100G/POCH /BALCK ORCHID/,170,100G,POCH ,,1743147851357-unilever sri lanka ltd-lux #3.png
202503,1,117663836,20616010007,1743147981187,13,UNILEVER SRI LANKA LTD,LUX ,LUX/100G/POCH PACK /JASMINE C & GLYCERIN ,175,100G,POCH ,,1743147981187-unilever sri lanka ltd-lux #3.png
202503,1,117663836,20616010007,1743147695310,13,UNILEVER SRI LANKA LTD,LUX,LUX /100G/POCH PACK /GARDENIA/,170,100G,POCH ,,1743147695310-unilever sri lanka ltd-lux#3.png
202503,1,117663836,20616010007,1743139731376,13,UNILEVER SRI LANKA LTD,LIFEBUOY ,LIFEBUOY /100G/POCH /VENIVAL & OLIVE OIL/,150,100G,POCH ,,1743147695310-unilever sri lanka ltd-lux#3.png
202503,1,87691103,13772010001,1743138279646,6,MALIBAN BISCUIT MANUFACTORIES,MALIBAN,MALIBAN/25/GM/PLPCH/SNAVOURY BISCUIT KOREAN RAMEN,50,25 GM,PLPCH ,,1743138279646-maliban biscuit manufactories-maliban#3.png
202503,1,117663753,20616010004,1743140955433,15,STAR HOLDINGS INTERNATIONAL,STAR ,STAR LIGT/40/POCH PACK /JASMINE &LIME ,203,40G,POCH ,Consumer Incentive,1743140955433-star holdings international-star #3.png
202503,1,117663753,20616010004,1743139731376,13,UNILEVER SRI LANKA LTD,LIFEBUOY ,LIFEBUOY /100G/POCH /VENIVAL & OLIVE OIL/,150,100G,POCH ,,1743139731376-unilever sri lanka ltd-lifebuoy #3.png
202503,1,8144489,10664010009,1742876151887,19,IMPORTED,DOVE,DOVE/400/ML/PLBOT/DOVE BODY LOVE RESTORING CARE BODY LOTION,2100,400ML,PLBOT,New SKU,1742876151887-imported-dove#3.png
202503,1,8144489,10664010009,1742876029823,19,IMPORTED,DOVE,DOVE/400/ML/PLBOT/DOVE BODY LOVE PAMPERING CARE BODY LOTION,2100,400ML,PLBOT,New SKU,1742876029823-imported-dove#3.png
202503,1,8144489,10664010009,1742881330972,19,CAVINKARE PRIVATE LIMITED,NYLE,NYLE/100/ML/PLBOT/NYLE TRIPLE BUTTER BODY LOTION,400,100ML,PLBOT,New SKU,1742881330972-cavinkare private limited-nyle#3.png
202503,1,8144489,10664010009,1742888322833,19,EURO COSMETICS MANUFACTURES,VIANA,VIANA/30/ML/TUBE/VIANA BEAUTE ENHANCE - MY FAIRNESS DAY CREAM (SPF 20+) - NIACINAMIDE + BEARBERRY + LICORICE FOR ALLSKINS ,1400,30ML,TUBE,New SKU,1742888322833-euro cosmetics manufactures-viana#3.png
202503,1,8144489,10664010009,1742876298788,19,IMPORTED,DOVE,DOVE/400/ML/PLBOT/DOVE BODY LOVE GLOWING CARE BODY LOTION,2100,400ML,PLBOT,New SKU,1742876298788-imported-dove#3.png
202503,1,8144489,10664010009,1742875393752,19,EURO COSMETICS MANUFACTURES,VIANA,VIANA/100/ML/TUBE/VIANA BEAUTE ENHANCE - MY FAIRNESS LOTION (SPF-15) BEARBERRY + VITAMIN B3,1450,100ML,TUBE,New SKU,1742875393752-euro cosmetics manufactures-viana#3.png
202503,1,62765101,20579010001,1742800502513,13,UNILEVER SRI LANKA LTD,LIFEBUOY,LIFEBUOY/100/G/PLPCH/VENIVEL & OLIVE OIL,150,100G,PLPCH ,,1742875393752-euro cosmetics manufactures-viana#3.png
202503,1,132816591,12524010001,1742875707437,15,UNILEVER SRI LANKA LTD,SUNLIGHT DETERGENT,SUNLIGHT/500/G/PLPCH /2 IN 1 CLEAN & SAKURA FRESH DETEGENT POWDER/ 20/- SAVE,180,500G,PLPCH,,1742875707437-unilever sri lanka ltd-sunlight detergent#3.png
202503,1,132816591,12524010001,1742874675208,13,UNILEVER SRI LANKA LTD,LIFEBUOY,LIFEBUOY/300/G/EWRPK/VANIVEL & OLIVE OIL 4 PACK 70/- SAVE,370,75G×4=300G,EWRPK ,,1742874675208-unilever sri lanka ltd-lifebuoy#3.png
202503,1,118568281,51303010007,1743057988180,25,PRIMELINE INDUSTRIES (PVT) LTD,SO SOFT,SO SOFT/08/NO/PLPCH/DRITEX WINGS/SANITARY NAPKINS 08 PADS,150,08 NO,PLPCH ,,1743057988180-primeline industries -pvt- ltd-so soft#3.png
202503,1,118568281,51303010007,1741406163560,19,UNILEVER SRI LANKA LTD,VASELINE,VASELINE/100/ML/PLBOT/ALOE FRESH/WITH NATURAL ALOE EXTRACTS SERUM IN LOTION ,425,100 ML,PLBOT ,,1743057988180-primeline industries -pvt- ltd-so soft#3.png
202503,1,40063081,12103090002,1743056122320,13,UNILEVER SRI LANKA LTD,LUX,LUX NATURAL GLOWING SKIN SANDALWOOD OIL VITAM8N C& HONEY/100/GM,170,100GM,EWRPK,,1743056122320-unilever sri lanka ltd-lux#3.png
202503,1,40063081,12103090002,1743056279923,13,UNILEVER SRI LANKA LTD,LUX,LUX REFRESHED GLOWING SKIN/100/GM/EWRPK,170,100GM,EWRPK,,1743056279923-unilever sri lanka ltd-lux#3.png
202503,1,40063081,12103090002,1743056201224,13,UNILEVER SRI LANKA LTD,LUX,LUX RADIENT GLOWING SKIN/100/GM/EWRPK,170,100GM,EWRPK,,1743056201224-unilever sri lanka ltd-lux#3.png
202503,1,77241876,10348010001,1742969562832,44,BENTLEY COMPANY PVT LTD,BENLEY,BENLEY SAFTY WAX MATCHES/01 NO,20,12,CD BOX,Any other reason,1742969562832-bentley company pvt ltd-benley#3.png
202503,2,112787264,13722020001,1743056006529,2,COCA-COLA BEVERAGES,FANTA ORANGE,FANTA ORANGE/2/L/PBT/ORANGE FLAVOURED/FREE/GLASS/1NO,480,2L,PBT,,1743056006529-coca-cola beverages-fanta orange#3.png
202503,5,11715,64050015,1743050630119,37,UNIVERSAL PAINT,SUPERLUX,SUPERLUX/1/L/PLTUB/WEATHER PROOF COLORS EXTERIOR ,1890,1L,PLBUB,,1743050630119-universal paint-superlux#3.png
202503,1,131557466,20651010001,1742458408746,15,STAR HOLDINGS INTERNATIONAL,STAR LIGHT,STAR LIGHT/40/GM/PLPCH/WITH OXI ACTION 4 IN1 JASMINE & LIME DETERGENT POWDER ,20,40GM,PLPCH ,New SKU,1743050630119-universal paint-superlux#3.png
202503,1,38138605,11101010029,1743066066701,21,UNILEVER SRI LANKA LTD,VIM,VIM/500G(5×100)/PLPCH/WITH POWER OF 100 LIMES BUY4 GET1 FREE,280,500G,PLPCH,,1743066066701-unilever sri lanka ltd-vim#3.png
202503,1,111618512,11833010003,1743173111540,30,GROUP OF CEYLON FRAGRANCE (PVT),PINK BLUE ,PINK BLUE \ 100\ML\CDBOX\PINK AURA,1890,100 ML,CDBOX ,,1743173111540-group of ceylon fragrance -pvt--pink blue #3.png
202503,1,111618512,11833010003,1743173051472,30,GROUP OF CEYLON FRAGRANCE (PVT),PINK BLUE ,PINK BLUE\100\ML\CDBOX\ BLUE AURA,1890,100 ML,CDBOX ,,1743173051472-group of ceylon fragrance -pvt--pink blue #3.png
202503,1,111618512,11833010003,1743173997893,30,EMAMI LANKA (PVT)LTD ,HE,HE\120\ML\CDBOX\ADVANCED GROOMING SAGE BODY PERFUME ,1490,120 ML,CDBOX ,,1743173997893-emami lanka -pvt-ltd -he#3.png
202503,1,111618512,11833010003,1743174121112,30,EMAMI LANKA (PVT)LTD ,HE,HE\120\ML\CDBOX\ADVANCED GROOMING ENERGIZE BODY PERFUME ,1490,120 ML,CDBOX ,,1743174121112-emami lanka -pvt-ltd -he#3.png
202503,1,111618512,11833010003,1743172621513,30,GROUP OF CEYLON FRAGRANCE (PVT),PINK BLUE ,PINK BLUE \100\ML\PLBT\RED ROSE COLOGNE SPRAY  ,890,100 ML,PLBT ,,1743172621513-group of ceylon fragrance -pvt--pink blue #3.png
202503,1,111618512,11833010003,1743172854754,30,GROUP OF CEYLON FRAGRANCE (PVT),PINK BLUE ,PINK BLUE \100\ML\PLBT \ BLUE LADY COLOGNE SPRAY ,890,100 ML,PLBT ,,1743172854754-group of ceylon fragrance -pvt--pink blue #3.png
202503,1,111618512,11833010003,1743173903750,30,EMAMI LANKA (PVT)LTD ,HE,HE\120\ML\CDBOX\ ADVANCED GROOMING EXPLORE BODY PERFUME ,1490,120 ML,CDBOX ,,1743173903750-emami lanka -pvt-ltd -he#3.png
202503,1,111618512,11833010003,1743172944955,30,GROUP OF CEYLON FRAGRANCE (PVT),PINK BLUE ,PINK BLUE \100\ML\PLBT \BLACK ROSE COLONGE SPRAY ,890,100 ML,PLBT ,,1743172944955-group of ceylon fragrance -pvt--pink blue #3.png
202503,1,111618512,11833010003,1743172757583,30,GROUP OF CEYLON FRAGRANCE (PVT),PINK BLUE ,PINK BLUE \ 100\ML\PLBT\PINK LADY COLONGE SPRAY ,890,100 ML,PLBT ,,1743172757583-group of ceylon fragrance -pvt--pink blue #3.png
202503,1,8161312,18751010001,1742978336489,19,UNILEVER SRI LANKA LTD,FAIR & LOVELY,FAIR & LOVELY/50/GM/CDBOX/IS NOW GLOW & LOVELY/ADVANCED MULTI VITAMIN/SERUM IN CREAM HD GLOW/WITH VITAMINS B3-B6-C& E/FREE SUNSILK SOFT & SMOOTH SHAMPOO 40 ML,650,50 ML,CDBOX,,1742978336489-unilever sri lanka ltd-fair - lovely#3.png
202503,1,61155853,10227010002,1742528074522,6,CEYLON BISCUITS LIMITED,MUNCHEE,MUNCHEE/50/GM/PLPCH/RINGO SHORTIES,50,50GM,PLPCH,,1742978336489-unilever sri lanka ltd-fair - lovely#3.png
202503,1,61155853,10227010002,1743056941909,10,YOMA MARKETING SERVICES,YOMA,YOMA/40/GM/PLPCH/PRAWNS TASTE SOYA MEAT,55,40GM,PLPCH,,1743056941909-yoma marketing services-yoma#3.png
202503,1,61155853,10227010002,1742793296783,15,UNILEVER SRI LANKA LTD,RIN,RIN/500/GM/PLPCH/REFRESH LEMON & ROSE DETERGENT POWDER+SAVE RS.20,170,500GM,PLPCH,,1743056941909-yoma marketing services-yoma#3.png
202503,1,61155853,10227010002,1743056544686,10,YOMA MARKETING SERVICES,YOMA,YOMA/40/GM/PLPCH/CHICKEN TASTE SOYA MEAT,55,40GM,PLPCH,,1743056544686-yoma marketing services-yoma#3.png
202503,1,61155853,10227010002,1742793458067,15,UNILEVER SRI LANKA LTD,RIN,RIN/500/GM/PLPCH/ANTI-GERM DETERGENT POWDER+SAVE RS.20,170,500GM,PLPCH,,1743056544686-yoma marketing services-yoma#3.png
202503,1,61155853,10227010002,1743061377432,15,UNILEVER SRI LANKA LTD,RIN,RIN/200/GM/PLPCH/REFRESH LEMON & ROSE DETERGENT POWDER ,80,200GM,PLPCH,,1743061377432-unilever sri lanka ltd-rin#3.png
202503,1,61155853,10227010002,1743056782993,10,YOMA MARKETING SERVICES,YOMA,YOMA/40/GM/PLPCH/CURRY SOYA TASTE SOYA MEAT,55,40GM,PLPCH,,1743056782993-yoma marketing services-yoma#3.png
202503,1,61155853,10227010002,1742792884681,15,UNILEVER SRI LANKA LTD,SUNLIGHT DETERGENT,SUNLIGHT DETERGENT/1000/GM/PLPCH/2 IN 1 CLEAN & JASMINE FRESH DETERGENT POWDER+SAVE RS.60,0,1000GM,PLPCH,No Stocks,1743056782993-yoma marketing services-yoma#3.png
202503,1,61155853,10227010002,1743060905058,15,UNILEVER SRI LANKA LTD,SUNLIGHT DETERGENT,SUNLIGHT DETERGENT/1000/GM/PLPCH/2 IN 1 CLEAN & ROYAL LAVENDER DETERGENT POWDER+SAVE RS.60,320,1000GM,PLPCH,,1743060905058-unilever sri lanka ltd-sunlight detergent#3.png
202503,1,118265264,14320010001,1742036393599,24,HIMALI STORES,HIMALI,HIMALI /400/GM/EWPRK/NOODLES HIMALI STORS,240,400GM,EWPRK ,,1743060905058-unilever sri lanka ltd-sunlight detergent#3.png
202503,1,118265264,14320010001,1741585202528,10,HIRU CHEF FOODS,HIRU,HIRU/60/GM/PLPCH/LAKE FISH,100,60GM ,PLPCH ,,1743060905058-unilever sri lanka ltd-sunlight detergent#3.png
202503,1,118265274,14320010002,1743059320284,13,GODAKANDA HERBALS (PVT) LTD - (VENDOL LANKA),ROYAL BABY,ROYAL BABY/65/GM/CDBOX/ROSE AND SANDALWOOD MOISTURISING SOAP 20 RS SAVE,130,65GM ,CDBOX ,,1743059320284-godakanda herbals -pvt- ltd - -vendol lanka--royal baby#3.png
202503,1,118265274,14320010002,1741585255875,10,HIRU CHEF FOODS,HIRU,HIRU/50/GM/PLPCH/TIKIRI SOYA,70,50GM ,PLPCH ,,1743059320284-godakanda herbals -pvt- ltd - -vendol lanka--royal baby#3.png
202503,1,118265274,14320010002,1743058941813,10,HIMALI STORE ,HIMALI ,HIMALI/60/GM/EWPRK/CHICKEN SOYA MEAT ,100,60GM ,EWPRK ,,1743058941813-himali store -himali #3.png
202503,4,61155853,10227040003,1742881531182,3,KEELLS FOOD PRODUCTS LTD,KREST,KREST/450/GM/PLPCH/CATERING CHICKEN SAUSAGES SKINLESS CHICKEN SAUSAGES,650,450GM,PLPCH,New SKU,1743058941813-himali store -himali #3.png
202503,1,118114137,20616010008,1743057390257,27,HEMAS MARKETING,CLOGARD,CLOGARD /40G/CD BOX /MINT FAVOR /,125,40G,CD,,1743057390257-hemas marketing-clogard#3.png
202503,1,84834682,18185010001,1743049684344,13,UNILEVER SRI LANKA LTD,LIFEBUOY,LIFEBUOY/100/GM/EWRPK/ VENIVEL & OLIVE OLI FOR HEALTHY SKIN ,150,100GM,EWRPK ,,1743049684344-unilever sri lanka ltd-lifebuoy#3.png
202503,1,41198466,12103010025,1742290671534,13,UNILEVER SRI LANKA LTD,LIFEBUOY,LIFEBUOY/100/GM/EWRPK/VENIVEL & OLIVE OIL FOR HEALTHY SKIN,150,100 GM,EWRPK ,,1743049684344-unilever sri lanka ltd-lifebuoy#3.png
202503,1,73432811,61405010003,1742541346776,24,LOLEEMA FOOD PRODUCTS (PVT) LTD,LOLEEMA,LOLEEMA/400/GM/NOODLES/PLCH,240,400GM,PLPCH,,1742541346776-loleema food products -pvt- ltd-loleema#3.png
202503,5,15222,1006050001,1743048096579,37,KANSAI PAINT LANKA PVT LTD,KANSAI,KANSAI PAINT/4/L/PLC CAN/EXCEL MICA BARBLE ACRYLIC EXTERIOR EMULSION,14120,4L,PLC CAN,,1743048096579-kansai paint lanka pvt ltd-kansai#3.png
202503,1,111912540,81401010005,1742969494917,12,CBK PRODUCT,HAPUTALE,HAPUTALE/50/GM/PLPCH/HAUGHLEY TEA,95,50GM,PLPCH,,1742969494917-cbk product-haputale#3.png
202503,1,111681767,62302010002,1742979736658,14,UNILEVER SRI LANKA LTD,SIGNAL,SIGNAL/1/NO/DEEP CLEAN WITH V- BRISTLES MEDIUM /25/- SAVE,135,1 NO,PLPCH ,,1742979736658-unilever sri lanka ltd-signal#3.png
202503,1,111681767,62302010002,1742875707437,15,UNILEVER SRI LANKA LTD,SUNLIGHT DETERGENT,SUNLIGHT/500/G/PLPCH /2 IN 1 CLEAN & SAKURA FRESH DETEGENT POWDER/ 20/- SAVE,180,500G,PLPCH,,1742979736658-unilever sri lanka ltd-signal#3.png
202503,1,111681767,62302010002,1742978566479,15,UNILEVER SRI LANKA LTD,RIN,RIN ANTI GERM/500/G/PLPCH/KHOMBA DETERGENT POWDER /20/- SAVE,170,500G,PLPCH ,,1742978566479-unilever sri lanka ltd-rin#3.png
202503,1,111681767,62302010002,1741422544006,15,UNILEVER SRI LANKA LTD,SUNLIGHT DETERGENT,SUNLIGHT/1000/G/PLPCH/2 IN 1 CLEAN & SAKURA DETERGENT POWDER /60/- SAVE,320,1000G,PLPCH,,1742978566479-unilever sri lanka ltd-rin#3.png
202503,1,111681767,62302010002,1742987268076,32,UP FIELD LANKA (PVT) LTD,ASTRA,ASTRA/90/G/EWRPK /FAT SPREAD FOR SPREADING.COOKING AND BAKING,175,90G,PLPCH ,,1742987268076-up field lanka -pvt- ltd-astra#3.png
202503,1,111681767,62302010002,1742965188097,19,UNILEVER SRI LANKA LTD,VASELINE,VASELINE HELTHY BRIGHT/100/ML/PBT/IN 2 WEEKS NICINAMIDE SERUM IN LOTION SAVE 90/-,380,100ML,PBT,,1742965188097-unilever sri lanka ltd-vaseline#3.png
202503,1,131553800,12511010001,1742794198223,15,SUPER WHITE LANKA PVT LTD,SAHANA,SAHANA/1000/KG/PLPCH/SUPER WHITE  LAUNDRY DITERGENT POWDER,300,1000KG,PLPCH,,1742794198223-super white lanka pvt ltd-sahana#3.png
202503,2,111681767,62302020002,1742970852058,2,CARGILLS FOOD & BEVERAGE LTD,RIDE,RIDE CLASSIC/(250ML×2)500/ML/TIN/FORMULATED CAFFEINATED DRINK/2 PACK SAVE 100ML,600,250ML×2=500ML,TIN,,1742970852058-cargills food - beverage ltd-ride#3.png
202503,1,56151135,14060010001,1742973407485,24,LAKMUTHU FOOD PRODUCTS,LAKMUTHU,LAKMUTHU/350/GM/PLPCH/NOODLES KOTHTHU + FREE LAKMUTHU/15/GM/PLPCH/TOMATO SAUCE,350,400GM,PLPCH ,,1742973407485-lakmuthu food products-lakmuthu#3.png
202503,1,115434433,11808010001,1741945736411,13,HEMAS MARKETING,GOYA,GOYA/65/G/CDBOX/ROSES PRETTY PINK,90,65G,CDBOX ,,1742973407485-lakmuthu food products-lakmuthu#3.png
202503,1,9010491,17724010001,1742968039295,21,MAHIN HOLDING LANKA PVT,SURE,SURE/250/ML/PBT/NO-1/LEMON DISH WADH LIOQID,250,250ML,PBT,,1742968039295-mahin holding lanka pvt-sure#3.png
202503,1,9010491,17724010001,1742965215604,10,DINIDU PRODUCT ,DINIDU,DINIDU/40/G/EWRPK/CURRY SOYA ,60,40G,EWRPK ,,1742965215604-dinidu product -dinidu#2.png
202503,1,9010491,17724010001,1742967940200,21,DINIDU PRODUCT ,SURE,SURE 250/ML/PBT/NO-1/LEMON DISH WADH LIOQID,0,250ML,PBT,Delete the Item,1742967940200-dinidu product -sure#1.png
202503,1,133671096,19717010001,1742972616538,15,UNILEVER SRI LANKA LTD,SUNLIGHT DETERGENT,SUNLIGHT/BEST EVER/2 IN 1/CLEAN & SAKURA/FRESH/DOUBLE PERFUME LOCK/1000 GM/PLPCH/PRICE OFF RS.60/=,320,1000 GM,PLPCH,,1742972616538-unilever sri lanka ltd-sunlight detergent#3.png
202503,4,8156689,41401040009,1742965758343,4,CEYLON COLD STORES,ELEPHANT HOUSE ,ELEPHANT HOUSE / WONDER / FRUIT & NUT / 120 / ML / CONE,160,120ML,CONE,,1742965758343-ceylon cold stores-elephant house #3.png
202503,4,8156689,41401040009,1742965404150,4,CEYLON COLD STORES,ELEPHANT HOUSE ,ELEPHANT HOUSE  / APE PANI KURUMBA / 900 / ML / PLTUB ,790,900ML,CLTUB,,1742965404150-ceylon cold stores-elephant house #3.png
202503,1,40138046,12103010019,1742793067176,12,LIPTON TEAS&INFUSIONS,BROOKE BOND ,BROOKE B9ND RASA KAHATA TEA/50/GM/PLPCH,100,50GM,PLPCH,Any other reason,1742793067176-lipton teas-infusions-brooke bond #3.png
202503,1,43872736,10298010001,1741410854593,30,NATURE'S BEAUTY CREATIONS LTD,PANDA BABY,PANDA BABY/50/ML/PLBT/HAPPY SMILES COLOGNE,280,50ML,PLBT,,1742793067176-lipton teas-infusions-brooke bond #3.png
202503,1,46005941,13401010001,1742966562526,11,RAJARATA LANKA (PVT) LTD,RAJABIMA,RAJABIMA \1NO\PLPCH \CANDY POP LOLLIPOP ,25,1NO,PLPCH ,Any other reason,1742966562526-rajarata lanka -pvt- ltd-rajabima#3.png
202503,1,118013611,14014010001,1742969439776,15,UNILEVER SRI LANKA LTD,SUNLIGHT DETERGENT,SUNLIGHT/1KG/PLPCH/CLEAN & ROYAL LAVENDER 2 IN 1 DETERGENT POWDER SAVE RS 60.00,320,1KG,PLPCH ,,1742969439776-unilever sri lanka ltd-sunlight detergent#3.png
202503,5,13273,868050001,1742888582705,37,UNIVERSAL PAINT,SUPERMAX,SUPERMAX INTERIOR EMOULSION/ 1LT / PRILLIANT WHITE/ ,1770,1LT,,,1742888582705-universal paint-supermax#3.png
202503,1,66121106,10149010001,1742971309089,43,CARGILLS AGRIFOODS LTD,KIST ,KIST/200/G/PBT/SQUEEASY BUDDY TOMATO SAUCE ,250,200G,PBT,,1742971309089-cargills agrifoods ltd-kist #3.png
202503,2,39607039,12103020028,1742968391706,2,CEYLON BEVRAGE INTERNATIONAL PVT LTD,SUN CRUSH ,SUN CRUSH/200/ML/PBT/CREAM SODA,80,200 ML,PBT,,1742968391706-ceylon bevrage international pvt ltd-sun crush #3.png
202503,2,39607039,12103020028,1742969077108,2,CEYLON BEVRAGE INTERNATIONAL PVT LTD,SUN CRUSH ,SUN CRUSH/200/ML/PBT/COTTON CANDY ,80,200 ML,PBT,,1742969077108-ceylon bevrage international pvt ltd-sun crush #3.png
